text,labels
"@juliaa_coutoo muchas gracias niñuca, tú tienes una gran sensibilidad por eso valoro mucho tu opinión. feliz noche ",0
me gustabas para ver películas y series acostados pero preferías a tus amigos,0
@ryfsw jajajaja.... eso es una indirecta  preparate #f que quiere reformar el baño,1
@sweetbiix pues ahí lo tienes. si tú no huyes entonces eres una luchadora y no una cobarde no?,1
"ayer un canadiense me preguntó que a que hora abrían el local de arriba, le dije que a las 10, eran las 10:10 y él dijo oh, mexican 10",0
#estefintengoganasde cocinar una rica pasta casera de espinacas con queso,0
así nunca vas a conseguir marido,1
"vale, pero creo que tendre un pequeño problema no se si podre tener las llaves el piso para las fotos https://t.co/wovpvt0i7s",0
"@dalek_fan qué va  me levanté agotado, de no poder salir de la cama de las pocas fuerzas que tenía",0
"@sabinohernandez #ideamillonaria, no creo que sea tan difícil. aunque seguro te piden la contraseña, y así no se stalkea a gusto",0
nota a mi mismo: no iniciar una cancion con frases como recuerdo el dia en que te conoci o  caminando por las calles de mi barrio,0
ya llegue a un punto de mi vida que mi enfermedad es más grande que mis ganas de beber! perdón amigos les estoy fallando,0
el #noanoastyle es lo mejor que ha llegado a @luchalibreaaa @pagano656 enhorabuena #sinpayasonohayfiesta #arrepapá,0
"@katikatkats no tengo fotos suyas, espero que sea real y que no exista solo en mi mente u.u",1
sabes que ya estás viejo cuando tus primos quieren ver pelis toda la noche y tu solo quieres dormir ya,0
"nunca van a encontrar a una amiga como yo,que guarde hasta el mínimo papelito de la secundaria que decía: hola!eres súper! nunca cambies",0
corres como una niña.,1
"personas que dicen que el 29 de julio sera el fin, lo que no saben es que se acercan dos fin, el fin del mes y el fin de semana buen día",0
hoy es mi último día de vacaciones y lo más emocionante de mi día ha sido hacer el puzzle de sunggyu,0
@jimmy_jammes vi que empezaste el año con empleo nuevo. un gran abrazo. un súper gusto conocerte. éxito.,0
¿qué hace una mujer fuera de la cocina? turismo.,1
sí sentí feo cuando ví que se iba a ir a vivir a cdmx,0
@catedrarsc_uah muchas gracias!! feliz por haber formado parte de esta edición del master!,0
me acorde cuando era niño y me trajeron un balón y eso hizo que amara algo y hasta ahora me apasiona el fútbol,1
@minideeharry yo pensé que ya te habías olvidado de nuestra hermandad chingona lo que es tener vida social y olvidarse de uno,0
de vdd tengo mucho sueño! ya estoy viejito,0
buenos días magaluf ! @bhmallorca #bhmallorca#magaluf #mallorca #island #summer2016… https://t.co/amanssdaxi,0
@erlik imposible  he tenido un par de horas libres solo. ¡ha sido una visita fugaz!,0
pues me han metido un buen repasito en la final de hoy del torneo de liga playstation jejejeje se notan las vacaciones,0
"ni cigarros, ni galletas, ni caldo de camarón, ni michelada, ni papas a la francesa ... qué clase de vida es esta??!!!",0
@evelyyncassio lo mejor para este nuevo año evelyn! q venga más futbol y más aficionadas como tú! te mando un abrazo que dios te bendiga,0
¿por qué no le cortas el cabello si es un niño?,1
@neuroticcritic dejas al novio y a los dos días ya estas con otro. y yo soltero desde el 96. la vida es demasiado injusta conmigo,1
"@noelvalenzuelap we yo también me aventé una season de una seria así !! va, llega temprano tengo ganas de verte",0
las niñas sondelicadas.,1
super triste que mi amorcito ya este en pachuca.,1
mucho feminismo pero… bien que las mujeres no dicen nada cuando las dejan entrar gratis a las discotecas,1
"que gane el madrid, pero que mi ochoa no salga tan mal parado",0
esta súper raro por que el año pasado vino a buscarme a la puerta de mi casa y yo ya estaba en el camión de regreso a puebla,0
"@karlacg_ ayñ, si eso pasa, uno de mis hermanos era super rubio y pues ya no jaja igual está cute tu cabello!",0
he decidido empezar a procesar las fotos macro del verano https://t.co/m7nkkpi4f2 https://t.co/k0hotodz4c,0
"llegar y encontrar la mención de jesse y la foto, es tan hermosoooooo!!!! la amo!!!!! en verdad grite!!!",0
@anaamontull_ @irenecarro_8 @marilogarciaa6 con una pequeña donación hará felices a miles de chicas que no tienen  #asociacionmariloli,1
@paucalz @karzcavallari @johnny26cesc me dolió hasta la conciencia pero sin suda lo haría unas 10 veces más jajaja,0
@victorypeace76 @martiade @youtube lo de la sortija es un buen detalle!! gracias,0
@elciempies para nada ella ama méxico y siempre quiere venir. por eso vino gratis a tajin. desde su álbum pasado esta que muere por venir,0
estoy muerto de hambre pero no puedo hacerme la cena todavía porque está mi compañero de piso cenando y no quiero cenar con él,0
"pues yo digo que todos aquí son felices, cada que les pregunto como están dicen: bien en vez de de la verga para mí es suficiente",0
@vilhum taken with my iphone. quiero una cámara profesional para ser más feliz jajajaja yo si le se a todos los botonsitossss,0
"mcs ¿queréis un header como los que hicimos ayer? háblanos, colabora y échate un free para nosotros y será vuestro. se agradece rt ",0
@killytokio ¡artista! muchas gracias por ayudarme a dejar el libro bonito,0
hola @tonyaguilarofi nos gustaría escuchar #unminutosindolor nuevo single promocional de @dulcemaria en #40globalshow51 @40globalshow,0
"en serio si van a manifestarse estamos en todo el derecho pero esto ya es un desmadre, en serio no mamen",0
hoy fue ese detalle!!!! happy!!!!,0
@tenistachanel de aquí haciéndolo conservadora sale una @50 seguro.  a ver como montamos! thanks por las ideas!,0
como cuando la persona siempre está cansada para todo menos para salir con alguien más.,0
¿por qué dicen que ando en modo mamona? ¿qué no saben que soy la persona más aburrida para platicar? les have falta tratarme más,0
buen viaje a todos los cod players que van mañana a bcn pasarlo bien y disfrutarlo que yo no puedo,0
"buen amigo eres @skyruss96, gracias por compartir tu pregunta en ese ask 2.0 ",0
"@marulango apuntaba en ángulo correcto a una superficie reflectora, científicamente, sí ",0
"@eldesmarque_vcf pero nos falta un tio que meta gol, y el cabrón de alcacer ya no está.  haber ahora.",0
@ifabilalala deja de burlarte de mí no :; pero si me fue bien y aprendì mucho ademàs tengo salud y màs cosas maravillosas jajaja,0
"@marqoortiz y ya que recomendaste black mirror, incluso la temp. 3 (tan criticada), la anoto entre los pendientes",0
"@atlgarza gracias por tu rt, fui de las primeras 5 vistas, te amo garza",0
"tengo mucho miedo de que los del sur no quieran venir a la an sólo porque es en cuu pls animense, yo los hospedo, los quiero mil",0
"entre mas creces, mas cuenta te das de cuan triste es la vida, de que no todo es bueno y de que nada es eterno. bendita infancia",0
escribí un texto bien interesante acerca de la violencia en el noviazgo y de cómo salir de las relaciones tóxicas. luego lo posteo amigos,0
@kindermeli tengo que estudiar así que la semana que viene a lo mejor,0
"@mariazelzel tengo un mal presentimiento, ojalá me equivoque, pero el equipo se debilitó.",0
parafraseando a salomó es mejor perder a tu hijo a que lo partan por la mitad,1
de verdad hay que esperar hasta el verano que viene para ver la nueva temporada de juego de tronos?? que habremos hecho para merecer esto,0
los niños son más bullosos y las chicas calladas.,1
#otegi inhabilitado #eslasentencia mujeres tapadas hasta los ojos #essucultura teneis un sentido inamovible del mundo y de la vida.,0
quiero que te fijes en mi interior pero me pongo unas tetas de talla cien y el escote más grande que haya,1
@valenciacf mis sentimientos y mi orgullo por el valencia son muy grandes. yo quiero lo mejor para el valencia.,0
"somos los españoles cómplices de que gobierne el pp no. son sus cerca de 8 millones de votantes, de los más de 34 millones censados ",0
"@txispitabi no te había reconocido en este perfil  el placer es mutuo, guapa!",0
no silencio lo que calla. es la vida suspendida hasta que brotan las ganas de bailarla. #creatividad https://t.co/vxmzt8avyj,0
las manualidades no son para los chicos.,1
@5555selulopez @ideal_granada y quien va a pagar una multa de 3.000 euros? tan facil como ir al ayuntamiento y declararse insolvente,0
"lo de quedarse sola en casa sonaba a planazo de domingo, hasta que me doy cuenta de que no hay dulces en casa ",0
@elenacastillo08 yo tambien y me faltan 2 añales,0
"tengo mi lado lindo y mi lado culero, pero bien culero.",0
#stop. dios es bueno en todo tiempo,0
yo me cago en los muertos de todas las bacterias malignas de mi garganta.,1
@keirzar yo lo tengo facil  mi unicovy verdadero amor es pokemon,0
mi abuelo no sabía que tenía segundo nombre,0
"@zonammorpg sugerenci ¿podríais hacer un top (o, al menos, alguna recomendación) de los mejores mmorpgs para dispositivos móviles? ",0
me pone muy nerviosa que la gente no entienda que a veces puedo bromear,0
@__beatriizzzz fresquita... lo único malo fue que nos quitaron el banco bueno,0
"gracias victorerubio por recomendarme el seguimiento de @mandalabeach. artistas de talla internacional, monólogos y musica en directo ",0
jugar con coches es de niños.,1
@caspitoo pero eso no es abstracto,0
@_raquel97_ ¡muchísimas gracias! ojalá te llegue prontito y lo disfrutes un montón,0
xenomorfos imprimados y a apenas seis horas de mankind divided. ¡menudo día!,0
"hola @raramo74! vamos a estar al pendiente de esa ruta y en caso de que encontremos algo a buen precio lo publicamos, saludos!",0
@todomegadrive esta vez me decanto por la japonesa. p. me encanta la batalla de caratulas,0
"@antobosca ah vale, jo boski yo quería jugar contigo ",0
@chelita19_esme hahaha te la curas? con el que sea lo chido es ir posiblemente contra tigres vaya sho :v,0
"@violetatrujillo yo me resigno con alguna gente, si se creen a este personaje es porque no están dispuestos a escuchar ",0
no se por qué me mandas esto si ya sabes todo jaaaaa pero bueno que te echo de menos y  ojalá veas pronto a álv y a los chicos,0
las niñas maduran antes,1
"@altealasueca en el debate que he estado leyendo, en el blog de silvio @citaconsilvio lo pone el gran @feliuvicente citando al che. ",0
"@evilafm @riotsh4rin nuestro 24 horas solidario lo hacemos turnandonos para dormir, yo no apoyaría mucho algo tan poco salubre ",0
"@livingjacob tu lo tienes facil, vives al lado de madrid ",0
"@voicesyntex soy como ese medio demonio que es marginado por los demonios, pero también por los humanos ",0
que feo ver del otro lado de mi lugar de trabajo que están comiendo cheetos y yo acá valiendo verga,0
sensacionalismo barato. como echo de menos milenio 3,0
tengo un buen de ganas de ir al cine pero soy tan flojo,0
"@gacaela ya sé. no te vi en ésta, pero me contaron de la modelo se paseó desnuda como si nada, y pensé en tu primera vez toda nerviosa",1
"@viko_lh mira hijo de puta me cago en tu puta madre jajajajajajajjaajaja ya podré ir en 2018, ya... ",1
no puedo creer que me haya propuesto dejar de fumar un mes y ya casi lo cumpla,0
"ojalá selena se recupere pronto, no merece nada malo #getwellsoonselena",0
lo más triste es que cuando regrese a clases no voy a poder darme el lujo de ir a mi casa cada fin de semana,0
@priincesapurple si ya había regresado pero me volví a dormir moría de sueño,0
"ya esta hannibal s3 en mix up pero esta muy cara y no vale la pena el gasto si fue la temporada que menos me gusto,esperare una oferta",0
"@walter_sobchak1 por cierto walter,genial lo d echarle las cenizas al donie ",0
brillas y brillas tan lindo,0
"buenos días!!! aprende a confiar. si hay silencio, déjalo aumentar, algo surgirá. si hay tormenta, déjala rugir, ya se calmará... besitos",0
@polux_prm impresionante. una pena que hoy no pueda hacer una foto del atardecer.. p.d gracias guapiño,0
"ahora están tocando arabella suena igualito a alex turner, seguro es guajardo",0
últimamente estoy  y no me gusta estar  debería estar  pero no puedo estar  porque estoy  y eso me hace estar más  sabéis,0
"7 horas ya desde que salimos de mendoza y seguimos en puebla varados... weeee, mi pobre perrito es demasiado para él",0
@hackandbeers muy buenas amigos!  como podemos contactar con ustedes?,0
primera vez en 5 años que no te doy mis mejores deseos,1
@oh_gabi genial! ahora ya mucho mejor que con las tres primeras aún así todavía hay cosas que pulir,0
el feminismo es como el machismo pero a la inversa,1
"y en mi momento de alta autoestima/ego, les puedo asegurar que mi sonrisa se contagia  (en persona, obviamente)",0
sera un to3 cc  timebomb el dia domingo 18 de diciembre a las 8:30 hora de mexico. pueden mandar sus teams apartir de ahora. es libre,0
@vampyres_movie @butfilmfestival uno de nuestros festivales favoritos!! hemos ido dos veces,0
hola estoy que reviento por haberme comido un box de kebab ayudadme a morir gracias,0
